,SaleDollarCnt
8754,645000.0
8755,180000.0
8756,450000.0
8757,477000.0
8758,500000.0
8759,520000.0
8760,158450.0
8761,222000.0
8762,200000.0
8763,245000.0
8764,222000.0
8765,232000.0
8766,220000.0
8767,196000.0
8768,190000.0
8769,505000.0
8770,244000.0
8771,222000.0
8772,380000.0
8773,479900.0
8774,1130000.0
8775,750000.0
8776,530000.0
8777,587951.0
8778,401000.0
8779,342000.0
8780,255000.0
8781,331000.0
8782,242500.0
8783,250000.0
8784,385000.0
8785,398000.0
8786,369950.0
8787,720000.0
8788,579500.0
8789,520000.0
8790,567500.0
8791,575575.0
8792,2327500.0
8793,3600000.0
8794,2490000.0
8795,3000000.0
8796,1710000.0
8797,1270000.0
8798,1750000.0
8799,1450000.0
8800,1580000.0
8801,2580000.0
8802,2250000.0
8803,755000.0
8804,920000.0
8805,990000.0
8806,780000.0
8807,672000.0
8808,690000.0
8809,780000.0
8810,1250000.0
8811,920000.0
8812,1310000.0
8813,459950.0
8814,289900.0
8815,287000.0
8816,273000.0
8817,526710.0
8818,585444.0
8819,665000.0
8820,569000.0
8821,515000.0
8822,367000.0
8823,525000.0
8824,417000.0
8825,625000.0
8826,750100.0
8827,685000.0
8828,708000.0
8829,480000.0
8830,365000.0
8831,410000.0
8832,470000.0
8833,660000.0
8834,350000.0
8835,750000.0
8836,475000.0
8837,550500.0
8838,1029000.0
8839,673000.0
8840,525000.0
8841,583500.0
8842,476900.0
8843,632000.0
8844,740000.0
8845,535000.0
8846,650000.0
8847,372000.0
8848,695000.0
8849,1695000.0
8850,625000.0
8851,302000.0
8852,375000.0
8853,380000.0
8854,382000.0
8855,275000.0
8856,1075000.0
8857,2200000.0
8858,2045000.0
8859,625000.0
8860,640000.0
8861,905000.0
8862,1220000.0
8863,232000.0
8864,415000.0
8865,270000.0
8866,264000.0
8867,477450.0
8868,350000.0
8869,630000.0
8870,409000.0
8871,485000.0
8872,225000.0
8873,210000.0
8874,201000.0
8875,195000.0
8876,1470000.0
8877,1400000.0
8878,550000.0
8879,765000.0
8880,650000.0
8881,765000.0
8882,580000.0
8883,800000.0
8884,717000.0
8885,262500.0
8886,407500.0
8887,612000.0
8888,650000.0
8889,297000.0
8890,340000.0
8891,320000.0
8892,305000.0
8893,280000.0
8894,270000.0
8895,247950.0
8896,269000.0
8897,265000.0
8898,670000.0
8899,541000.0
8900,650000.0
8901,580000.0
8902,808000.0
8903,612000.0
8904,472200.0
8905,894000.0
8906,680000.0
8907,257590.0
8908,165000.0
8909,470000.0
8910,640000.0
8911,600000.0
8912,550000.0
8913,662100.0
8914,653000.0
8915,575000.0
8916,495000.0
8917,516950.0
8918,603000.0
8919,811000.0
8920,420000.0
8921,395000.0
8922,496000.0
8923,375000.0
8924,378000.0
8925,525000.0
8926,595000.0
8927,499900.0
8928,559000.0
8929,403000.0
8930,258000.0
8931,300000.0
8932,540000.0
8933,260000.0
8934,555000.0
8935,574250.0
8936,425000.0
8937,455000.0
8938,320000.0
8939,285000.0
8940,295000.0
8941,304000.0
8942,335000.0
8943,188000.0
8944,250000.0
8945,280500.0
8946,313300.0
8947,310000.0
8948,250000.0
8949,369000.0
8950,308500.0
8951,285000.0
8952,316000.0
8953,305000.0
8954,275000.0
8955,369950.0
8956,358000.0
8957,393000.0
8958,340000.0
8959,345000.0
8960,335000.0
8961,374000.0
8962,364600.0
8963,350000.0
8964,369000.0
8965,405000.0
8966,306000.0
8967,323000.0
8968,415000.0
8969,325000.0
8970,540000.0
8971,525000.0
8972,189950.0
8973,190500.0
8974,221950.0
8975,432000.0
8976,415000.0
8977,360000.0
8978,320000.0
8979,539500.0
8980,501000.0
8981,230000.0
8982,290000.0
8983,575000.0
8984,1345000.0
8985,856000.0
8986,590000.0
8987,800000.0
8988,660000.0
8989,1110000.0
8990,575000.0
8991,662500.0
8992,755000.0
8993,765000.0
8994,809500.0
8995,535000.0
8996,550000.0
8997,540000.0
8998,695000.0
8999,1149000.0
9000,1052000.0
9001,1618000.0
9002,1588000.0
9003,505000.0
9004,601500.0
9005,825000.0
9006,569950.0
9007,976500.0
9008,529500.0
9009,875000.0
9010,429000.0
9011,460000.0
9012,546000.0
9013,558000.0
9014,550000.0
9015,500000.0
9016,670000.0
9017,480000.0
9018,595000.0
9019,390000.0
9020,400000.0
9021,340000.0
9022,426000.0
9023,415700.0
9024,265000.0
9025,616000.0
9026,680000.0
9027,590000.0
9028,459000.0
9029,1300000.0
9030,1125000.0
9031,532008.0
9032,610000.0
9033,495000.0
9034,550000.0
9035,600000.0
9036,390000.0
9037,499950.0
9038,875000.0
9039,1025000.0
9040,870000.0
9041,1752000.0
9042,1725000.0
9043,481600.0
9044,350000.0
9045,1300000.0
9046,1240000.0
9047,1050000.0
9048,920000.0
9049,570000.0
9050,750000.0
9051,588000.0
9052,760000.0
9053,277384.0
9054,880000.0
9055,555200.0
9056,410000.0
9057,618000.0
9058,611000.0
9059,799950.0
9060,652500.0
9061,1440000.0
9062,375000.0
9063,2650000.0
9064,231500.0
9065,329500.0
9066,303300.0
9067,294800.0
9068,348000.0
9069,340000.0
9070,339950.0
9071,283000.0
9072,932500.0
9073,415000.0
9074,410000.0
9075,839950.0
9076,750000.0
9077,885000.0
9078,332000.0
9079,338500.0
9080,495000.0
9081,478000.0
9082,587450.0
9083,790000.0
9084,540000.0
9085,634250.0
9086,703000.0
9087,689000.0
9088,360000.0
9089,489000.0
9090,691000.0
9091,784000.0
9092,605000.0
9093,770000.0
9094,370000.0
9095,820000.0
9096,590000.0
9097,600000.0
9098,233900.0
9099,225100.0
9100,722500.0
9101,700000.0
9102,700000.0
9103,737000.0
9104,695000.0
9105,550000.0
9106,625000.0
9107,654500.0
9108,676380.0
9109,683000.0
9110,700000.0
9111,319900.0
9112,599000.0
9113,680000.0
9114,795000.0
9115,890000.0
9116,356000.0
9117,364000.0
9118,285000.0
9119,370000.0
9120,340000.0
9121,310000.0
9122,825000.0
9123,342500.0
9124,775000.0
9125,340000.0
9126,221000.0
9127,399950.0
9128,275000.0
9129,387000.0
9130,377000.0
9131,1370000.0
9132,690000.0
9133,650000.0
9134,245000.0
9135,232000.0
9136,265000.0
9137,255000.0
9138,720000.0
9139,275000.0
9140,1240000.0
9141,1600000.0
9142,845000.0
9143,1400000.0
9144,260000.0
9145,142000.0
9146,269950.0
9147,370000.0
9148,600000.0
9149,767000.0
9150,635000.0
9151,499950.0
9152,568000.0
9153,645250.0
9154,552500.0
9155,410000.0
9156,562000.0
9157,660200.0
9158,580000.0
9159,505000.0
9160,724950.0
9161,357000.0
9162,270000.0
9163,515000.0
9164,443000.0
9165,293000.0
9166,293000.0
9167,321000.0
9168,314950.0
9169,289000.0
9170,325000.0
9171,353500.0
9172,426000.0
9173,352000.0
9174,305000.0
9175,306000.0
9176,311375.0
9177,370000.0
9178,305000.0
9179,304950.0
9180,307500.0
9181,295000.0
9182,320000.0
9183,330000.0
9184,299000.0
9185,318500.0
9186,333000.0
9187,340000.0
9188,375000.0
9189,291400.0
9190,305000.0
9191,340000.0
9192,297000.0
9193,284749.0
9194,359000.0
9195,220650.0
9196,335000.0
9197,303000.0
9198,263975.0
9199,280000.0
9200,308950.0
9201,285000.0
9202,211000.0
9203,409000.0
9204,465000.0
9205,427500.0
9206,550000.0
9207,405000.0
9208,340000.0
9209,725000.0
9210,930000.0
9211,879950.0
9212,975000.0
9213,503000.0
9214,569100.0
9215,225000.0
9216,544100.0
9217,557500.0
9218,595000.0
9219,330000.0
9220,218400.0
9221,319950.0
9222,430000.0
9223,549000.0
9224,642500.0
9225,617950.0
9226,440000.0
9227,300000.0
9228,315500.0
9229,737000.0
9230,520000.0
9231,650000.0
9232,300900.0
9233,562500.0
9234,460000.0
9235,595000.0
9236,620000.0
9237,601000.0
9238,360000.0
9239,359900.0
9240,409600.0
9241,650500.0
9242,630000.0
9243,1082000.0
9244,432000.0
9245,1375000.0
9246,2537000.0
9247,879000.0
9248,1195000.0
9249,1130000.0
9250,329000.0
9251,642500.0
9252,406000.0
9253,300000.0
9254,231500.0
9255,245000.0
9256,226000.0
9257,311000.0
9258,297000.0
9259,300000.0
9260,434500.0
9261,365000.0
9262,365524.0
9263,441500.0
9264,425000.0
9265,450000.0
9266,405000.0
9267,493000.0
9268,395000.0
9269,440000.0
9270,380500.0
9271,435000.0
9272,439000.0
9273,480000.0
9274,425000.0
9275,513000.0
9276,985000.0
9277,560000.0
9278,795000.0
9279,368500.0
9280,335000.0
9281,464950.0
9282,459988.0
9283,430000.0
9284,535000.0
9285,445000.0
9286,1457500.0
9287,679000.0
9288,265000.0
9289,345000.0
9290,3500000.0
9291,515000.0
9292,212500.0
9293,206000.0
9294,172000.0
9295,400000.0
9296,600000.0
9297,785000.0
9298,461000.0
9299,305000.0
9300,265000.0
9301,1050000.0
9302,815000.0
9303,500000.0
9304,492000.0
9305,515000.0
9306,555000.0
9307,245000.0
9308,525000.0
9309,495000.0
9310,695000.0
9311,636000.0
9312,742100.0
9313,765000.0
9314,710000.0
9315,600000.0
9316,1490000.0
9317,410000.0
9318,419950.0
9319,530000.0
9320,715000.0
9321,510000.0
9322,920000.0
9323,1012016.0
9324,821500.0
9325,493000.0
9326,582000.0
9327,1400000.0
9328,880000.0
9329,790000.0
9330,805000.0
9331,1392000.0
9332,707000.0
9333,645000.0
9334,680000.0
9335,675000.0
9336,2075000.0
9337,2198000.0
9338,1980000.0
9339,1550000.0
9340,2638000.0
9341,985000.0
9342,1780000.0
9343,965800.0
9344,550000.0
9345,345000.0
9346,227500.0
9347,350000.0
9348,582000.0
9349,285000.0
9350,285000.0
9351,320000.0
9352,425000.0
9353,710000.0
9354,1325000.0
9355,1110000.0
9356,931088.0
9357,1365000.0
9358,700000.0
9359,745000.0
9360,833000.0
9361,852000.0
9362,860000.0
9363,310000.0
9364,246000.0
9365,255000.0
9366,300000.0
9367,278100.0
9368,267000.0
9369,319000.0
9370,303000.0
9371,295000.0
9372,285000.0
9373,300000.0
9374,311500.0
9375,274900.0
9376,290000.0
9377,210000.0
9378,150000.0
9379,182500.0
9380,257990.0
9381,840000.0
9382,625000.0
9383,589900.0
9384,620000.0
9385,660500.0
9386,640000.0
9387,750000.0
9388,500000.0
9389,540000.0
9390,775000.0
9391,1065000.0
9392,990000.0
9393,965000.0
9394,475000.0
9395,590000.0
9396,730000.0
9397,850000.0
9398,589000.0
9399,603000.0
9400,887200.0
9401,728000.0
9402,434500.0
9403,655000.0
9404,520000.0
9405,1230000.0
9406,900000.0
9407,795000.0
9408,900000.0
9409,1470000.0
9410,570000.0
9411,809000.0
9412,657985.0
9413,765000.0
9414,795000.0
9415,676000.0
9416,750000.0
9417,750000.0
9418,780000.0
9419,875000.0
9420,750000.0
9421,605000.0
9422,717500.0
9423,715000.0
9424,554500.0
9425,1575000.0
9426,329000.0
9427,225000.0
9428,276000.0
9429,668000.0
9430,957000.0
9431,5100000.0
9432,1165000.0
9433,515000.0
9434,605000.0
9435,571000.0
9436,595000.0
9437,1002555.0
9438,275000.0
9439,350000.0
9440,430000.0
9441,2150000.0
9442,1485000.0
9443,3350000.0
9444,1000750.0
9445,950000.0
9446,1700000.0
9447,2198800.0
9448,1400000.0
9449,6590000.0
9450,2125000.0
9451,399995.0
9452,464000.0
9453,1099000.0
9454,565500.0
9455,425000.0
9456,855000.0
9457,499950.0
9458,615000.0
9459,736000.0
9460,1610000.0
9461,440000.0
9462,664400.0
9463,669000.0
9464,633000.0
9465,920000.0
9466,2192000.0
9467,500000.0
9468,932000.0
9469,976000.0
9470,1368000.0
9471,1300000.0
9472,1612500.0
9473,770000.0
9474,450000.0
9475,525000.0
9476,1311500.0
9477,530000.0
9478,704300.0
9479,569000.0
9480,596000.0
9481,670000.0
9482,550000.0
9483,450000.0
9484,532000.0
9485,275000.0
9486,325000.0
9487,245500.0
9488,394000.0
9489,650500.0
9490,585000.0
9491,568500.0
9492,610000.0
9493,465500.0
9494,335000.0
9495,455000.0
9496,510000.0
9497,1600000.0
9498,405000.0
9499,400000.0
9500,579950.0
9501,574000.0
9502,585000.0
9503,564000.0
9504,455000.0
9505,585000.0
9506,510000.0
9507,525000.0
9508,435000.0
9509,321500.0
9510,1088900.0
9511,449999.0
9512,325000.0
9513,330000.0
9514,390000.0
9515,700000.0
9516,650000.0
9517,724500.0
9518,694000.0
9519,415000.0
9520,1050000.0
9521,715000.0
9522,595000.0
9523,1135000.0
9524,1236300.0
9525,278500.0
9526,545000.0
9527,600000.0
9528,711000.0
9529,490000.0
9530,360000.0
9531,571000.0
9532,353500.0
9533,378500.0
9534,422000.0
9535,748000.0
9536,672000.0
9537,715000.0
9538,455000.0
9539,467000.0
9540,560000.0
9541,790000.0
9542,1534000.0
9543,380000.0
9544,420000.0
9545,2100000.0
9546,275000.0
9547,394950.0
9548,280000.0
9549,290000.0
9550,860000.0
9551,972800.0
9552,960000.0
9553,789888.0
9554,789000.0
9555,535000.0
9556,415000.0
9557,467000.0
9558,445000.0
9559,383400.0
9560,320000.0
9561,345000.0
9562,362000.0
9563,312640.0
9564,672500.0
9565,685000.0
9566,198000.0
9567,760000.0
9568,785000.0
9569,687000.0
9570,606500.0
9571,573000.0
9572,350000.0
9573,381000.0
9574,385000.0
9575,730000.0
9576,449000.0
9577,460000.0
9578,440000.0
9579,732500.0
9580,670000.0
9581,589000.0
9582,360000.0
9583,496000.0
9584,475000.0
9585,680000.0
9586,615000.0
9587,632000.0
9588,820000.0
9589,1405000.0
9590,418000.0
9591,373500.0
9592,425000.0
9593,533000.0
9594,574000.0
9595,548200.0
9596,545000.0
9597,489000.0
9598,418800.0
9599,780000.0
9600,675000.0
9601,535451.0
9602,385100.0
9603,479000.0
9604,295000.0
9605,332000.0
9606,385000.0
9607,550000.0
9608,715000.0
9609,422000.0
9610,640000.0
9611,350000.0
9612,662000.0
9613,330000.0
9614,720000.0
9615,419950.0
9616,642000.0
9617,544100.0
9618,447500.0
9619,665000.0
9620,410000.0
9621,725000.0
9622,339000.0
9623,1150000.0
9624,353000.0
9625,1088000.0
9626,352000.0
9627,482000.0
9628,1040000.0
9629,1106850.0
9630,720000.0
9631,630000.0
9632,286500.0
9633,591700.0
9634,647000.0
9635,940000.0
9636,1089000.0
9637,945000.0
9638,1098000.0
9639,865000.0
9640,840000.0
9641,700000.0
9642,783000.0
9643,1119000.0
9644,359000.0
9645,1378000.0
9646,807500.0
9647,325000.0
9648,938000.0
9649,750000.0
9650,651100.0
9651,652100.0
9652,310000.0
9653,215000.0
9654,337497.0
9655,348000.0
9656,661000.0
9657,633000.0
9658,760000.0
9659,755000.0
9660,775000.0
9661,775000.0
9662,630000.0
9663,800000.0
9664,921748.0
9665,310000.0
9666,870000.0
9667,948000.0
9668,1000000.0
9669,1380000.0
9670,750000.0
9671,900000.0
9672,1115000.0
9673,390000.0
9674,759000.0
9675,692000.0
9676,670000.0
9677,725000.0
9678,725000.0
9679,345000.0
9680,392300.0
9681,335000.0
9682,395000.0
9683,810000.0
9684,565000.0
9685,587500.0
9686,544000.0
9687,565000.0
9688,536000.0
9689,579000.0
9690,525000.0
9691,595000.0
9692,830000.0
9693,1450000.0
9694,361000.0
9695,355000.0
9696,910000.0
9697,835000.0
9698,1060000.0
9699,885000.0
9700,575000.0
9701,590000.0
9702,743000.0
9703,655000.0
9704,739000.0
9705,785000.0
9706,825000.0
9707,525000.0
9708,476950.0
9709,695000.0
9710,550000.0
9711,430000.0
9712,399950.0
9713,400000.0
9714,2150000.0
9715,738800.0
9716,760000.0
9717,415000.0
9718,425000.0
9719,400000.0
9720,401000.0
9721,549950.0
9722,395000.0
9723,376950.0
9724,590000.0
9725,595000.0
9726,359000.0
9727,592000.0
9728,336000.0
9729,501000.0
9730,362000.0
9731,430000.0
9732,310000.0
9733,364950.0
9734,375000.0
9735,305000.0
9736,371500.0
9737,275000.0
9738,614950.0
9739,402110.0
9740,750000.0
9741,455000.0
9742,451000.0
9743,415000.0
9744,1001500.0
9745,860000.0
9746,425000.0
9747,551000.0
9748,580000.0
9749,491475.0
9750,336000.0
9751,446000.0
9752,350000.0
9753,425000.0
9754,719000.0
9755,683500.0
9756,334000.0
9757,335000.0
9758,603000.0
9759,435000.0
9760,790000.0
9761,625000.0
9762,349000.0
9763,800000.0
9764,319000.0
9765,442500.0
9766,890000.0
9767,243150.0
9768,500000.0
9769,347000.0
9770,324500.0
9771,1035000.0
9772,926500.0
9773,709950.0
9774,542000.0
9775,570000.0
9776,1075000.0
9777,325000.0
9778,370000.0
9779,383000.0
9780,279900.0
9781,550000.0
9782,412000.0
9783,345000.0
9784,365000.0
9785,607500.0
9786,502000.0
9787,560000.0
9788,450000.0
9789,385000.0
9790,362500.0
9791,780000.0
9792,304000.0
9793,450000.0
9794,350000.0
9795,564000.0
9796,645000.0
9797,1530000.0
9798,549950.0
9799,763500.0
9800,434000.0
9801,454950.0
9802,395000.0
9803,425524.0
9804,438000.0
9805,358000.0
9806,372000.0
9807,369900.0
9808,285000.0
9809,332000.0
9810,334000.0
9811,372000.0
9812,840000.0
9813,660000.0
9814,691000.0
9815,324950.0
9816,350000.0
9817,675000.0
9818,692000.0
9819,445000.0
9820,349000.0
9821,675000.0
9822,400000.0
9823,434950.0
9824,420000.0
9825,852500.0
9826,960000.0
9827,370000.0
9828,481000.0
9829,1575000.0
9830,748000.0
9831,480000.0
9832,340000.0
9833,350000.0
9834,350000.0
9835,359950.0
9836,549950.0
9837,498000.0
9838,320000.0
9839,340000.0
9840,464950.0
9841,350000.0
9842,425000.0
9843,775000.0
9844,635000.0
9845,1208000.0
9846,1430000.0
9847,407000.0
9848,479000.0
9849,512500.0
9850,525000.0
9851,540000.0
9852,520000.0
9853,825000.0
9854,810000.0
9855,814000.0
9856,668000.0
9857,760000.0
9858,715000.0
9859,742050.0
9860,423000.0
9861,390000.0
9862,535000.0
9863,301000.0
9864,550000.0
9865,554000.0
9866,491150.0
9867,483000.0
9868,675000.0
9869,650000.0
9870,735000.0
9871,348000.0
9872,540000.0
9873,650000.0
9874,300000.0
9875,618000.0
9876,535000.0
9877,419000.0
9878,373020.0
9879,680000.0
9880,795000.0
9881,751000.0
9882,645000.0
9883,820000.0
9884,751000.0
9885,840000.0
9886,800000.0
9887,289000.0
9888,323800.0
9889,487500.0
9890,551500.0
9891,360000.0
9892,590000.0
9893,537000.0
9894,572500.0
9895,738000.0
9896,395000.0
9897,680000.0
9898,760000.0
9899,698000.0
9900,680000.0
9901,655000.0
9902,662000.0
9903,602500.0
9904,810000.0
9905,2200000.0
9906,615000.0
9907,324990.0
9908,520000.0
9909,514900.0
9910,340000.0
9911,529500.0
9912,550000.0
9913,573000.0
9914,650000.0
9915,450000.0
9916,469950.0
9917,440000.0
9918,403000.0
9919,600000.0
9920,846450.0
9921,439950.0
9922,699999.0
9923,295000.0
9924,519000.0
9925,334000.0
9926,434000.0
9927,899000.0
9928,299950.0
9929,880000.0
9930,515000.0
9931,498000.0
9932,320000.0
9933,425000.0
9934,499000.0
9935,349000.0
9936,325000.0
9937,516500.0
9938,670000.0
9939,438800.0
9940,539000.0
9941,439000.0
9942,565000.0
9943,830000.0
9944,688000.0
9945,320000.0
9946,620000.0
9947,865000.0
9948,800000.0
9949,655000.0
9950,329950.0
9951,275000.0
9952,355000.0
9953,272500.0
9954,1100000.0
9955,456500.0
9956,361500.0
9957,370000.0
9958,649950.0
9959,355000.0
9960,485000.0
9961,657000.0
9962,335000.0
9963,342500.0
9964,335000.0
9965,787000.0
9966,1400000.0
9967,600000.0
9968,1048000.0
9969,328000.0
9970,385000.0
9971,449900.0
9972,566000.0
9973,980000.0
9974,921000.0
9975,387000.0
9976,352000.0
9977,410000.0
9978,410000.0
9979,394000.0
9980,445000.0
9981,250000.0
9982,347000.0
9983,537000.0
9984,395500.0
9985,3000000.0
9986,298000.0
9987,360000.0
9988,399950.0
9989,360500.0
9990,373500.0
9991,338000.0
9992,956000.0
9993,345950.0
9994,535000.0
9995,730000.0
9996,795000.0
9997,1150000.0
9998,870000.0
9999,320000.0
10000,516000.0
10001,679000.0
10002,810000.0
10003,589000.0
10004,385000.0
10005,374900.0
10006,889000.0
10007,606000.0
10008,374950.0
10009,742500.0
10010,489950.0
10011,728200.0
10012,525000.0
10013,675000.0
10014,798000.0
10015,662000.0
10016,515000.0
10017,330000.0
10018,450500.0
10019,370000.0
10020,495000.0
10021,415000.0
10022,330000.0
10023,513000.0
10024,795000.0
10025,610000.0
10026,820000.0
10027,595000.0
10028,1000000.0
10029,330000.0
10030,419000.0
10031,730000.0
10032,450000.0
10033,695000.0
10034,655000.0
10035,380000.0
10036,565000.0
10037,752500.0
10038,394000.0
10039,525000.0
10040,330500.0
10041,625000.0
10042,600000.0
10043,572000.0
10044,380000.0
10045,310000.0
10046,650000.0
10047,283500.0
10048,889000.0
10049,990000.0
10050,365000.0
10051,719000.0
10052,1078000.0
10053,646000.0
10054,845000.0
10055,670000.0
10056,575000.0
10057,576000.0
10058,332000.0
10059,350000.0
10060,461500.0
10061,413000.0
10062,778000.0
10063,705000.0
10064,630000.0
10065,585000.0
10066,365000.0
10067,293500.0
10068,325000.0
10069,332000.0
10070,735000.0
10071,675000.0
10072,725000.0
10073,320000.0
10074,430000.0
10075,420000.0
10076,449500.0
10077,612500.0
10078,719075.0
10079,575000.0
10080,359950.0
10081,679975.0
10082,350000.0
10083,570000.0
10084,636000.0
10085,760000.0
10086,740000.0
10087,737000.0
10088,792000.0
10089,265000.0
10090,1026000.0
10091,593567.0
10092,590000.0
10093,506000.0
10094,370000.0
10095,344000.0
10096,410000.0
10097,290000.0
10098,815000.0
10099,750000.0
10100,599150.0
10101,650000.0
10102,266000.0
10103,322000.0
10104,279000.0
10105,426500.0
10106,467239.0
10107,385950.0
10108,449950.0
10109,356000.0
10110,538500.0
10111,590000.0
10112,850000.0
10113,490000.0
10114,740000.0
10115,759000.0
10116,799000.0
10117,749000.0
10118,725000.0
10119,550000.0
10120,278000.0
10121,750000.0
10122,315000.0
10123,385000.0
10124,380050.0
10125,445000.0
10126,365000.0
10127,730000.0
10128,709000.0
10129,1482620.0
10130,361000.0
10131,755000.0
10132,1230000.0
10133,475000.0
10134,272000.0
10135,839000.0
10136,762500.0
10137,643000.0
10138,605000.0
10139,549000.0
10140,1060000.0
10141,406000.0
10142,636000.0
10143,500000.0
10144,655000.0
10145,810000.0
10146,825000.0
10147,878000.0
10148,770000.0
10149,1144000.0
10150,410000.0
10151,550000.0
10152,592000.0
10153,565000.0
10154,593500.0
10155,545000.0
10156,875000.0
10157,730275.0
10158,475000.0
10159,735000.0
10160,435000.0
10161,445500.0
10162,460100.0
10163,383000.0
10164,515000.0
10165,550000.0
10166,792950.0
10167,700000.0
10168,1100000.0
10169,345500.0
10170,310000.0
10171,347000.0
10172,387000.0
10173,359900.0
10174,389000.0
10175,710000.0
10176,571000.0
10177,620000.0
10178,445000.0
10179,670000.0
10180,480000.0
10181,370000.0
10182,389500.0
10183,839500.0
10184,850000.0
10185,586000.0
10186,925000.0
10187,1119000.0
10188,2083000.0
10189,494500.0
10190,613000.0
10191,519400.0
10192,480000.0
10193,1200000.0
10194,1305000.0
10195,364950.0
10196,799900.0
10197,440000.0
10198,437000.0
10199,455000.0
10200,347000.0
10201,435000.0
10202,663000.0
10203,272500.0
10204,305000.0
10205,1140000.0
10206,555000.0
10207,610000.0
10208,559000.0
10209,585000.0
10210,520000.0
10211,690000.0
10212,489000.0
10213,315000.0
10214,575000.0
10215,499950.0
10216,340000.0
10217,480000.0
10218,388500.0
10219,321000.0
10220,440000.0
10221,322000.0
10222,320000.0
10223,458000.0
10224,263000.0
10225,284950.0
10226,480000.0
10227,1375000.0
10228,1200000.0
10229,750000.0
10230,585000.0
10231,789300.0
10232,751000.0
10233,625000.0
10234,619000.0
10235,395450.0
10236,1425000.0
10237,750000.0
10238,1175000.0
10239,1258000.0
10240,980000.0
10241,682100.0
10242,390000.0
10243,799990.0
10244,738200.0
10245,730000.0
10246,735000.0
10247,889000.0
10248,840000.0
10249,606600.0
10250,363000.0
10251,760000.0
10252,965000.0
10253,390000.0
10254,635000.0
10255,455975.0
10256,679000.0
10257,619750.0
10258,639000.0
10259,317000.0
10260,318000.0
10261,495000.0
10262,475000.0
10263,599900.0
10264,625300.0
10265,659000.0
10266,420000.0
10267,331000.0
10268,459000.0
10269,1300000.0
10270,675000.0
10271,855000.0
10272,320000.0
10273,555000.0
10274,470000.0
10275,485000.0
10276,575000.0
10277,600000.0
10278,459000.0
10279,535000.0
10280,750000.0
10281,292000.0
10282,1069000.0
10283,890000.0
10284,2058000.0
10285,990000.0
10286,700000.0
10287,474500.0
10288,479000.0
10289,875000.0
10290,700000.0
10291,655000.0
10292,625000.0
10293,775000.0
10294,1349000.0
10295,699000.0
10296,733000.0
10297,809000.0
10298,465000.0
10299,329950.0
10300,315000.0
10301,630000.0
10302,426000.0
10303,1300000.0
10304,749000.0
10305,510000.0
10306,865000.0
10307,332000.0
10308,333700.0
10309,335000.0
10310,327600.0
10311,303000.0
10312,1850000.0
10313,760000.0
10314,292500.0
10315,875000.0
10316,420000.0
10317,397000.0
10318,350000.0
10319,425000.0
10320,404777.0
10321,390000.0
10322,530000.0
10323,473000.0
10324,448000.0
10325,450000.0
10326,457000.0
10327,694000.0
10328,520000.0
10329,820000.0
10330,745000.0
10331,705000.0
10332,570000.0
10333,525000.0
10334,472000.0
10335,855000.0
10336,800000.0
10337,580000.0
10338,955000.0
10339,1330000.0
10340,990000.0
10341,588000.0
10342,1175000.0
10343,900000.0
10344,485000.0
10345,1382000.0
10346,1700000.0
10347,1380000.0
10348,1210000.0
10349,395000.0
10350,349051.0
10351,335000.0
10352,1199900.0
10353,1375000.0
10354,1100000.0
10355,700000.0
10356,404000.0
10357,534000.0
10358,475000.0
10359,531850.0
10360,512500.0
10361,588985.0
10362,676000.0
10363,622950.0
10364,375000.0
10365,720000.0
10366,820575.0
10367,795000.0
10368,795000.0
10369,766000.0
10370,823000.0
10371,615000.0
10372,589999.0
10373,387240.0
10374,325000.0
10375,515000.0
10376,613500.0
10377,593000.0
10378,450000.0
10379,838000.0
10380,575000.0
10381,450000.0
10382,1310000.0
10383,387240.0
10384,1595000.0
10385,550000.0
10386,480000.0
10387,456000.0
10388,799950.0
10389,570000.0
10390,1302000.0
10391,885000.0
10392,476500.0
10393,285000.0
10394,340000.0
10395,410000.0
10396,344800.0
10397,346800.0
10398,384800.0
10399,392800.0
10400,418800.0
10401,398800.0
10402,381800.0
10403,372800.0
10404,394800.0
10405,398800.0
10406,334800.0
10407,591200.0
10408,615000.0
10409,829950.0
10410,940000.0
10411,875000.0
10412,850000.0
10413,800000.0
10414,849950.0
10415,880000.0
10416,790000.0
10417,720000.0
10418,775000.0
10419,1100000.0
10420,983000.0
10421,380000.0
10422,507950.0
10423,394800.0
10424,861111.0
10425,790000.0
10426,316000.0
10427,883000.0
10428,680000.0
10429,650000.0
10430,850000.0
10431,769000.0
10432,435000.0
10433,1229000.0
10434,560000.0
10435,570000.0
10436,414950.0
10437,447500.0
10438,350000.0
10439,858000.0
10440,607000.0
10441,370000.0
10442,205000.0
10443,499950.0
10444,490000.0
10445,475500.0
10446,465000.0
10447,450000.0
10448,418000.0
10449,510000.0
10450,469500.0
10451,499000.0
10452,556000.0
10453,757000.0
10454,685000.0
10455,615000.0
10456,505000.0
10457,469900.0
10458,490000.0
10459,440000.0
10460,500500.0
10461,655000.0
10462,385000.0
10463,445050.0
10464,350000.0
10465,245000.0
10466,537000.0
10467,288000.0
10468,315000.0
10469,345000.0
10470,329000.0
10471,734000.0
10472,1270000.0
10473,651000.0
10474,340000.0
10475,636000.0
10476,269500.0
10477,285000.0
10478,989950.0
10479,680000.0
10480,615216.0
10481,940000.0
