PropertyID,SaleDollarCnt,TransDate,censusblockgroup,ZoneCodeCounty,Usecode,BedroomCnt,BathroomCnt,FinishedSquareFeet,GarageSquareFeet,LotSizeSquareFeet,StoryCnt,BuiltYear,ViewType,Latitude,Longitude,BGMedHomeValue,BGMedRent,BGMedYearBuilt,BGPctOwn,BGPctVacant,BGMedIncome,BGPctKids,BGMedAge
48831903,535000,9/15/2015,5.30E+11,R4,9,3,2.25,1850,440,8880,2,1982,NA,47624984,-122037939,468300,NA,1985,0.8704,0,150234,0.5037,34
48831912,225000,9/3/2015,5.30E+11,SR6,9,3,1,1420,NA,8154,1,1990,NA,47419335,-122165504,265100,1529,1975,0.7537,0.079,66731,0.5299,36.6
48831921,280000,5/20/2015,5.30E+11,SR6,9,3,2,1340,450,7210,1,1975,NA,47419327,-122168068,265100,1529,1975,0.7537,0.079,66731,0.5299,36.6
48831979,292000,8/1/2015,5.30E+11,SR6,9,4,3,1930,440,10159,1,1975,NA,47417929,-122166981,265100,1529,1975,0.7537,0.079,66731,0.5299,36.6
48831987,224500,5/29/2015,5.30E+11,SR6,9,3,1,1180,NA,7210,1,1969,NA,47418545,-122166553,265100,1529,1975,0.7537,0.079,66731,0.5299,36.6
48831988,234300,8/14/2015,5.30E+11,SR6,9,3,1,1200,NA,7210,1,1969,NA,47418352,-122166553,265100,1529,1975,0.7537,0.079,66731,0.5299,36.6
48832003,257000,4/7/2015,5.30E+11,SR6,9,3,2,1430,360,7210,1,1975,NA,47418903,-122168084,265100,1529,1975,0.7537,0.079,66731,0.5299,36.6
48832039,575000,8/25/2015,5.30E+11,SF 7200,9,3,2,1740,500,10135,1,1953,NA,47707028,-122367771,436000,1719,1953,0.7389,0.0742,104844,0.2423,46.2
48832157,675000,5/21/2015,5.30E+11,SF 5000,9,3,1,1340,NA,5000,2,1922,78,47676273,-122355656,549500,1292,1939,0.5669,0,89688,0.1911,34.3
48832264,625000,5/28/2015,5.30E+11,SF 5000,9,3,2,1600,NA,4200,1,1945,79,47676532,-122359772,466800,1313,1939,0.7424,0.1099,92245,0.2683,37.7
48832293,549950,9/5/2015,5.30E+11,SF 5000,9,3,2,1270,NA,4200,2,1914,NA,47677227,-122360821,466800,1313,1939,0.7424,0.1099,92245,0.2683,37.7
48832370,688100,8/15/2015,5.30E+11,SF 5000,9,5,1,1610,60,3215,2,1925,NA,47677292,-122363820,466800,1313,1939,0.7424,0.1099,92245,0.2683,37.7
48832378,585000,7/31/2015,5.30E+11,SF 5000,9,3,2.25,1710,NA,2425,2,1973,NA,47678697,-122363818,466800,1313,1939,0.7424,0.1099,92245,0.2683,37.7
48832421,445000,5/9/2015,5.30E+11,SF 5000,9,3,1.5,860,NA,3200,1,1929,NA,47679052,-122361792,466800,1313,1939,0.7424,0.1099,92245,0.2683,37.7
48832464,620700,7/10/2015,5.30E+11,SF 5000,9,2,1,910,NA,3750,1,1918,NA,47678204,-122361186,466800,1313,1939,0.7424,0.1099,92245,0.2683,37.7
48832496,8.00E+05,6/6/2015,5.30E+11,SF 5000,9,3,2.5,2190,560,4000,1,1975,79,47678066,-122358751,466800,1313,1939,0.7424,0.1099,92245,0.2683,37.7
48832547,870000,5/13/2015,5.30E+11,SF 5000,9,4,2,2370,NA,5000,2,1919,82,47677917,-122356722,549500,1292,1939,0.5669,0,89688,0.1911,34.3
48832610,1062000,4/18/2015,5.30E+11,SF 5000,9,4,2.75,2720,240,4000,2,1928,79,47679694,-122358740,496700,1219,1939,0.6315,0.0715,95707,0.3166,34.2
48832687,691279,9/19/2015,5.30E+11,SF 5000,9,3,2,1290,360,3060,2,1907,78,47688445,-122321940,465000,1575,1939,0.6551,0.0185,70734,0.3181,32.4
48832692,705000,7/24/2015,5.30E+11,SF 5000,9,3,1.5,2090,200,3915,2,1932,78,47688371,-122322674,465000,1575,1939,0.6551,0.0185,70734,0.3181,32.4
48832701,573500,9/26/2015,5.30E+11,SF 5000,9,4,1,1590,190,4500,2,1926,NA,47688381,-122320571,465000,1575,1939,0.6551,0.0185,70734,0.3181,32.4
48832737,450000,7/1/2015,5.30E+11,SF 5000,9,2,1,1090,NA,3570,1,1922,78,47687795,-122322705,465000,1575,1939,0.6551,0.0185,70734,0.3181,32.4
48832740,680000,6/26/2015,5.30E+11,SF 5000,9,3,1,1590,220,4080,2,1926,NA,47687280,-122322437,465000,1575,1939,0.6551,0.0185,70734,0.3181,32.4
48832768,375000,5/23/2015,5.30E+11,SF 5000,9,2,1,800,NA,4960,1,1911,NA,47678045,-122364218,466800,1313,1939,0.7424,0.1099,92245,0.2683,37.7
48832811,672500,7/18/2015,5.30E+11,SF 5000,9,4,2.25,2030,230,3730,1,1914,NA,47678436,-122365753,466800,1313,1939,0.7424,0.1099,92245,0.2683,37.7
48832818,425000,7/18/2015,5.30E+11,SF 5000,9,2,1,860,NA,2800,1,2004,NA,47676570,-122365750,466800,1313,1939,0.7424,0.1099,92245,0.2683,37.7
48832819,450000,9/1/2015,5.30E+11,SF 5000,9,3,2,1320,NA,2115,1,1915,NA,47676690,-122365750,466800,1313,1939,0.7424,0.1099,92245,0.2683,37.7
48832839,705000,7/3/2015,5.30E+11,SF 5000,9,2,1.75,2880,440,5000,1,1910,NA,47677633,-122365231,466800,1313,1939,0.7424,0.1099,92245,0.2683,37.7
48832928,337000,5/1/2015,5.30E+11,R6,9,3,2,1440,520,11364,1,1985,NA,47742956,-122327739,300500,1181,1957,0.8188,0,51354,0.4077,36.6
48832961,630000,8/1/2015,5.30E+11,R8,9,4,3,2410,460,6182,2,2015,NA,47734650,-122328527,341800,1137,1966,0.6479,0,93173,0.158,54.1
48832981,365000,6/26/2015,5.30E+11,R6,9,2,1,770,NA,7200,1,1952,NA,47741161,-122332507,341800,1137,1966,0.6479,0,93173,0.158,54.1
48832992,438000,4/25/2015,5.30E+11,R6,9,3,2.25,1820,670,9150,1,1961,NA,47736992,-122333621,341800,1137,1966,0.6479,0,93173,0.158,54.1
48832997,415000,6/2/2015,5.30E+11,R6,9,3,2,1800,480,7600,1,1961,78,47737205,-122332780,341800,1137,1966,0.6479,0,93173,0.158,54.1
48832998,416000,8/26/2015,5.30E+11,R6,9,5,2,2000,420,7200,1,1961,NA,47736965,-122332794,341800,1137,1966,0.6479,0,93173,0.158,54.1
48833053,725000,9/25/2015,5.30E+11,LR2,9,3,1.5,2250,NA,2665,2,1931,NA,47683062,-122328435,416700,968,1986,0.2791,0.0869,78850,0.0246,30
48833128,695100,9/3/2015,5.30E+11,SF 5000,9,5,2,1940,NA,3440,2,1910,NA,47685751,-122334975,465200,1564,1940,0.6614,0.1168,110938,0.296,43.6
48833377,616500,5/13/2015,5.30E+11,SF 5000,9,3,2,2080,220,4549,1,1954,NA,47688644,-122309285,526600,1365,1943,0.499,0.1232,80945,0.2831,31.1
48833436,517000,5/29/2015,5.30E+11,SF 5000,9,3,1,1400,NA,3800,1,1914,NA,47687499,-122307106,526600,1365,1943,0.499,0.1232,80945,0.2831,31.1
48833525,444000,7/2/2015,5.30E+11,SF 5000,9,1,1,1150,200,2700,1,1924,NA,47688124,-122311861,526600,1365,1943,0.499,0.1232,80945,0.2831,31.1
48833640,603000,5/30/2015,5.30E+11,SF 5000,9,2,2,1270,NA,4305,1,1946,NA,47686326,-122307047,526600,1365,1943,0.499,0.1232,80945,0.2831,31.1
48833745,439500,8/18/2015,5.30E+11,R6,9,4,2.25,2200,NA,10726,1,1954,NA,47772022,-122357506,408800,1917,1972,0.8043,0,105375,0.3456,39.3
48833847,285000,5/30/2015,5.30E+11,R5,9,3,2.5,1520,460,7427,2,1991,NA,47314301,-122185694,269600,1926,1981,0.7201,0.0124,85398,0.2547,48.2
48833882,215000,7/1/2015,5.30E+11,R7,9,3,1,960,460,6000,1,1968,NA,47326066,-122210558,107800,844,1975,0.6685,0.078,42854,0.1924,48.6
48833948,195000,5/8/2015,5.30E+11,R7,9,3,1.75,1070,300,6110,1,1968,NA,47324917,-122206787,107800,844,1975,0.6685,0.078,42854,0.1924,48.6
48833950,250000,8/1/2015,5.30E+11,R7,9,3,2,1200,300,6065,1,1968,NA,47324891,-122206286,107800,844,1975,0.6685,0.078,42854,0.1924,48.6
48834000,280500,6/24/2015,5.30E+11,R7,9,3,1.75,1420,490,12211,1,1968,82,47325846,-122204440,107800,844,1975,0.6685,0.078,42854,0.1924,48.6
48834113,449950,4/21/2015,5.30E+11,RA5,9,3,2,2070,NA,96703,1,1999,79,47285191,-122008483,268300,839,1984,0.8898,0.069,55804,0.2244,50.7
48834120,415000,9/1/2015,5.30E+11,RA5,9,3,1,1920,NA,172933,1,1966,78,47285143,-122004606,268300,839,1984,0.8898,0.069,55804,0.2244,50.7
48834426,329950,9/10/2015,5.30E+11,SR6,9,3,2.25,1980,600,10050,1,1963,NA,47377863,-122280689,278200,NA,1976,0.8899,0,54333,0.2233,48.8
48834461,412100,8/29/2015,5.30E+11,SR6,9,3,2,2620,NA,17000,1,1965,79,47379460,-122278799,284200,900,1977,0.5456,0.0573,44200,0.3359,40
48834518,315000,8/21/2015,5.30E+11,SR6,9,3,2.25,1900,520,8360,1,1979,78,47381901,-122280465,278200,NA,1976,0.8899,0,54333,0.2233,48.8
48834564,258600,9/4/2015,5.30E+11,SR6,9,3,1,1180,NA,8250,2,2002,78,47374951,-122278322,284200,900,1977,0.5456,0.0573,44200,0.3359,40
48834570,255000,8/8/2015,5.30E+11,R6,9,3,2,1200,480,10125,1,1980,NA,47362427,-122116881,280800,NA,2003,0.9048,0.0411,88500,0.4881,39.7
48834582,266600,5/20/2015,5.30E+11,R6,9,3,2,1600,170,11970,1,1980,NA,47365154,-122116645,280800,NA,2003,0.9048,0.0411,88500,0.4881,39.7
48834609,435000,7/18/2015,5.30E+11,SF 5000,9,3,1.5,1820,NA,5618,2,1910,NA,47511000,-122382768,342200,1255,1954,0.894,0.038,91719,0.3451,41.9
48834614,355200,4/11/2015,5.30E+11,SF 5000,9,3,1,1120,260,7320,1,1954,NA,47510281,-122382157,342200,1255,1954,0.894,0.038,91719,0.3451,41.9
48834633,295000,5/21/2015,5.30E+11,SF 5000,9,4,1.5,1330,NA,6650,1,1972,NA,47511049,-122384038,342200,1255,1954,0.894,0.038,91719,0.3451,41.9
48834751,630000,9/5/2015,5.30E+11,R5,9,3,2.25,2030,460,8000,2,1975,NA,47672111,-122143974,458200,1190,1975,0.6243,0.0234,141813,0.3573,41.2
48834773,679500,6/12/2015,5.30E+11,R5,9,3,1.75,2360,430,8188,1,1974,NA,47673580,-122144297,458200,1190,1975,0.6243,0.0234,141813,0.3573,41.2
48834789,660988,9/19/2015,5.30E+11,R5,9,4,3,2400,140,12298,1,1976,NA,47674797,-122144697,458200,1190,1975,0.6243,0.0234,141813,0.3573,41.2
48834812,535000,7/11/2015,5.30E+11,R5,9,3,2.25,1870,240,9000,1,1975,NA,47673071,-122147954,458200,1190,1975,0.6243,0.0234,141813,0.3573,41.2
48834842,559950,5/28/2015,5.30E+11,R4,9,3,2.5,2410,780,40579,2,1993,NA,47338990,-122031700,435600,NA,1993,0.9605,0,66652,0.5506,34.8
48834865,495000,7/1/2015,5.30E+11,R4,9,3,2.5,2010,840,27447,1,1998,NA,47341036,-122030206,435600,NA,1993,0.9605,0,66652,0.5506,34.8
48834883,550000,6/11/2015,5.30E+11,R4,9,3,2.5,2850,650,31756,2,1998,NA,47343199,-122030934,435600,NA,1993,0.9605,0,66652,0.5506,34.8
48834886,460000,4/1/2015,5.30E+11,RSA 6,9,3,2.25,1520,360,7700,1,1969,NA,47722569,-122218626,366900,1699,1973,0.8629,0.0633,95100,0.4035,39.6
48834907,385000,9/19/2015,5.30E+11,RSA 6,9,4,1,1120,NA,9058,1,1970,NA,47722404,-122219290,366900,1699,1973,0.8629,0.0633,95100,0.4035,39.6
48834967,3.00E+05,9/12/2015,5.30E+11,R6,9,6,1.5,2350,NA,7620,2,1968,NA,47512484,-122346740,267400,443,2002,0.0946,0,18611,0.2838,33
48835080,660100,8/21/2015,5.30E+11,LR3,9,3,2,1750,420,1800,2,1926,78,47639178,-122327588,380800,1023,1963,0.2702,0.0903,71738,0.0617,33.7
48835161,796000,9/25/2015,5.30E+11,LR2,9,3,2,1750,NA,3000,2,1911,NA,47640151,-122328630,525000,1188,1960,0.2334,0.0115,58803,0.0325,30.4
48835341,422000,8/27/2015,5.30E+11,RSA 6,9,3,1,1560,510,7700,1,1971,NA,47722292,-122217563,366900,1699,1973,0.8629,0.0633,95100,0.4035,39.6
48835483,620000,8/27/2015,5.30E+11,R4,9,4,2,2030,530,37473,1,1978,NA,47584086,-122014685,601500,1221,1992,0.5507,0.0143,97566,0.6216,32.3
48835616,452000,6/20/2015,5.30E+11,SF 5000,9,2,1,810,280,5461,2,1926,NA,47700853,-122356370,357800,870,1974,0.3935,0.0365,57875,0.1255,43.5
48835623,530000,6/19/2015,5.30E+11,SF 5000,9,3,2,1400,NA,5461,1,1922,NA,47701092,-122357132,357800,870,1974,0.3935,0.0365,57875,0.1255,43.5
48835653,450000,6/6/2015,5.30E+11,SF 5000,9,2,1,1100,NA,9867,1,1950,NA,47700835,-122360371,362700,739,1942,0.7068,0.2849,74167,0.3045,32.1
48835710,353800,7/25/2015,5.30E+11,SF 7200,9,3,1.75,1390,NA,7915,1,2010,NA,47722226,-122350739,381400,923,1971,0.4692,0,48673,0.1193,55.9
48835732,214946,5/2/2015,5.30E+11,R6,9,3,2,1290,440,8688,1,1980,NA,47365464,-122079786,123400,1335,1969,0.5852,0.3657,62120,0.7991,25.4
48835767,266000,7/30/2015,5.30E+11,R6,9,3,1.75,1290,440,7300,1,1983,NA,47365870,-122075529,294000,NA,1988,0.9824,0.0442,110242,0.4449,43
48835907,575000,5/15/2015,5.30E+11,SF 5000,9,4,1.75,2020,NA,6200,1,1948,NA,47701253,-122350317,343900,881,1977,0.6125,0,82727,0.2731,33
48835912,719000,7/25/2015,5.30E+11,SF 5000,9,5,2.5,2440,170,4158,1,2015,NA,47700558,-122350309,343900,881,1977,0.6125,0,82727,0.2731,33
48835913,765000,6/2/2015,5.30E+11,SF 5000,9,3,3,2780,240,3696,2,2012,NA,47700419,-122350308,343900,881,1977,0.6125,0,82727,0.2731,33
48835985,555000,8/26/2015,5.30E+11,SF 5000,9,2,2,1010,NA,4270,1,1921,NA,47690067,-122359309,399100,984,1939,0.4867,0.0808,72064,0.2575,39.4
48836012,660000,6/26/2015,5.30E+11,SF 5000,9,3,2,1360,260,3840,2,1962,NA,47689324,-122359310,399100,984,1939,0.4867,0.0808,72064,0.2575,39.4
48836041,715000,4/16/2015,5.30E+11,SF 5000,9,4,2.5,1860,40,3840,2,2014,NA,47688600,-122359148,399100,984,1939,0.4867,0.0808,72064,0.2575,39.4
48836048,599999,6/17/2015,5.30E+11,SF 5000,9,3,2,2480,440,3840,2,1910,NA,47688600,-122360285,399100,984,1939,0.4867,0.0808,72064,0.2575,39.4
48836078,540000,8/21/2015,5.30E+11,SF 5000,9,4,1,1220,NA,3840,2,1913,NA,47687876,-122360448,399100,984,1939,0.4867,0.0808,72064,0.2575,39.4
48836246,870000,4/30/2015,5.30E+11,SF 5000,9,4,3.5,2780,460,3100,2,2014,NA,47688597,-122364189,399100,984,1939,0.4867,0.0808,72064,0.2575,39.4
48836315,414950,9/25/2015,5.30E+11,SF 5000,9,3,2,1280,330,2400,1,1989,NA,47687448,-122361027,399100,984,1939,0.4867,0.0808,72064,0.2575,39.4
48836349,550000,9/1/2015,5.30E+11,SF 5000,9,4,2,1510,310,4800,2,1915,79,47687874,-122362904,399100,984,1939,0.4867,0.0808,72064,0.2575,39.4
48836449,448175,9/30/2015,5.30E+11,SF 5000,9,3,1,1120,NA,6985,1,1940,NA,47693145,-122358389,360600,1014,1994,0.3187,0.0235,63015,0.1555,32.7
48836609,485000,7/9/2015,5.30E+11,SF 5000,9,3,1.5,1390,NA,2400,3,1922,NA,47688884,-122373300,482900,1052,1945,0.6125,0,86875,0.3465,30.3
48836644,698000,9/24/2015,5.30E+11,RA10SO,9,2,2.25,2080,NA,241758,1,1994,78,47363040,-122448895,469500,1673,1981,0.8947,0.2352,69333,0.2599,54.6
48836686,288000,7/1/2015,5.30E+11,SR6,9,4,1,1340,NA,14545,1,1953,NA,47365470,-122198132,185300,829,1993,0.1716,0.0512,29250,0.4788,24.8
48836785,231000,8/15/2015,5.30E+11,R4,9,2,1.846153846,550,NA,27007,1,1956,244,47365968,-122063709,294000,NA,1988,0.9824,0.0442,110242,0.4449,43
48836787,612500,8/22/2015,5.30E+11,R4,9,4,3,3170,840,65340,2,2000,NA,47366921,-122067403,294000,NA,1988,0.9824,0.0442,110242,0.4449,43
48836839,5.00E+05,8/22/2015,5.30E+11,R4,9,4,4,2600,NA,47480,2,1985,NA,47361456,-122070552,260300,NA,1988,1,0,113750,0.6167,21.8
48836869,530000,9/2/2015,5.30E+11,SF 5000,9,2,1,960,180,3640,1,1949,NA,47689675,-122368633,450200,1221,1939,0.8395,0,105865,0.3611,37.7
48836899,520000,7/24/2015,5.30E+11,SF 5000,9,3,1,1020,NA,5700,1,1940,NA,47690080,-122366916,450200,1221,1939,0.8395,0,105865,0.3611,37.7
48836925,701000,8/18/2015,5.30E+11,SF 5000,9,3,2,1600,280,5360,1,1941,NA,47687470,-122368635,450200,1221,1939,0.8395,0,105865,0.3611,37.7
48836930,715000,7/29/2015,5.30E+11,SF 5000,9,4,1,1880,260,5640,2,1944,NA,47688669,-122368015,450200,1221,1939,0.8395,0,105865,0.3611,37.7
48836938,753000,9/5/2015,5.30E+11,SF 5000,9,4,2,1640,180,3760,2,1929,NA,47687711,-122368018,450200,1221,1939,0.8395,0,105865,0.3611,37.7
48836939,771000,4/1/2015,5.30E+11,SF 5000,9,4,2,2220,180,3760,2,1929,NA,47687601,-122368018,450200,1221,1939,0.8395,0,105865,0.3611,37.7
48836981,470000,4/4/2015,5.30E+11,SF 5000,9,2,1.75,1520,310,4220,1,1910,NA,47687603,-122366418,450200,1221,1939,0.8395,0,105865,0.3611,37.7
48836990,870000,8/25/2015,5.30E+11,SF 5000,9,4,4,2550,680,5700,2,2012,NA,47688750,-122366415,450200,1221,1939,0.8395,0,105865,0.3611,37.7
48837070,495000,5/2/2015,5.30E+11,SF 5000,9,1,1,960,NA,5000,2,1928,NA,47684650,-122369717,450200,1221,1939,0.8395,0,105865,0.3611,37.7
48837128,475000,8/28/2015,5.30E+11,SF 5000,9,2,1,880,NA,5700,1,1942,NA,47684945,-122366928,450200,1221,1939,0.8395,0,105865,0.3611,37.7
48837234,203000,9/9/2015,5.30E+11,R12,9,2,1,750,NA,9400,1,1937,NA,47447700,-122457746,428700,322,1966,0.5742,0.0341,35648,0.364,45.8
48837281,832500,9/12/2015,5.30E+11,RA5,9,4,3,4890,NA,330620,2,2002,78,47456698,-122453722,428700,322,1966,0.5742,0.0341,35648,0.364,45.8
48837294,372000,7/11/2015,5.30E+11,RA5,9,2,1,1790,NA,20473,2,1992,NA,47454871,-122458814,428700,322,1966,0.5742,0.0341,35648,0.364,45.8
48837332,525000,9/26/2015,5.30E+11,RS7200,9,6,2.5,2230,NA,63597,2,1939,NA,47450891,-122330653,294900,803,1969,0.696,0,55714,0.1818,43.9
48837397,320000,9/30/2015,5.30E+11,RS7200,9,3,3,1610,500,10454,1,1977,NA,47451699,-122331252,294900,803,1969,0.696,0,55714,0.1818,43.9
48837454,518000,4/25/2015,5.30E+11,R10,9,5,4,3695,399,6410,2,2014,79,47448326,-122202531,447200,857,1995,0.4873,0.0531,80341,0.3418,34
48837501,230000,9/24/2015,5.30E+11,F,9,1,1,530,NA,32300,1,1966,244,47444718,-121680415,510900,1086,1976,0.7465,0.3454,100341,0.3226,37.8
48837573,671220,6/9/2015,5.30E+11,SFSL,9,4,2.25,2470,480,7237,2,1978,NA,47567362,-122089405,438300,1047,1978,0.8015,0.0427,133438,0.4769,36.3
48837674,553100,5/29/2015,5.30E+11,RA5SO,9,3,2,3050,380,46174,2,1913,NA,47533244,-121932716,635200,NA,1991,1,0.0545,161964,0.4318,38.5
48837713,1321500,4/16/2015,5.30E+11,R3.5,9,3,3,2230,740,12968,2,1990,NA,47627151,-122197222,603900,1623,1974,0.4707,0.1026,96985,0.2558,36.9
48837731,915000,6/30/2015,5.30E+11,R4,9,3,1,2530,360,11000,1,2001,NA,47623527,-122194812,603900,1623,1974,0.4707,0.1026,96985,0.2558,36.9
48837738,1960000,8/18/2015,5.30E+11,R3.5,9,3,3,3810,830,13939,2,2001,NA,47627538,-122196597,603900,1623,1974,0.4707,0.1026,96985,0.2558,36.9
48837764,860000,4/1/2015,5.30E+11,R4,9,3,2,1880,520,8494,1,1968,NA,47621648,-122192194,603900,1623,1974,0.4707,0.1026,96985,0.2558,36.9
48837779,1300000,6/4/2015,5.30E+11,R4,9,3,2.5,2660,670,8778,2,1996,NA,47621811,-122193919,603900,1623,1974,0.4707,0.1026,96985,0.2558,36.9
48837925,399000,7/1/2015,5.30E+11,SF 7200,9,3,1,1390,220,7200,2,1951,NA,47711207,-122322987,206300,791,1985,0.2352,0,26929,0.0723,58.1
48837996,575250,8/4/2015,5.30E+11,SF 7200,9,3,2,2030,360,7200,1,1961,NA,47712006,-122333336,200800,939,1976,0.067,0.1225,35224,0.1317,31.1
48838048,520000,5/23/2015,5.30E+11,SF 7200,9,3,2.75,1730,180,7206,1,1983,NA,47705274,-122316915,377700,847,1956,0.6889,0.0643,65583,0.2099,47.2
48838053,565000,8/25/2015,5.30E+11,SF 7200,9,4,3,1710,180,7249,1,1983,NA,47705149,-122317265,377700,847,1956,0.6889,0.0643,65583,0.2099,47.2
48838200,863000,7/9/2015,5.30E+11,RA5,9,3,2,2930,640,226947,1,1980,NA,47714773,-122063332,860300,NA,1993,0.8353,0.059,250001,0.2667,32.9
48838289,486500,6/27/2015,5.30E+11,RS12000,9,4,1.75,1600,310,11250,1,1951,82,47451264,-122367661,733400,1313,1957,0.8345,0.1691,103068,0.217,57.1
48838371,995000,4/21/2015,5.30E+11,RS12000,9,4,5,2780,700,9550,2,1978,78,47454062,-122372847,433100,185,1957,0.8048,0.1158,77750,0.1952,54.2
48838594,225000,9/9/2015,5.30E+11,R2,9,3,1.5,1370,350,9665,1,1960,NA,47201899,-122000548,234600,677,1956,0.7315,0,59567,0.4137,41.4
48838613,240000,7/18/2015,5.30E+11,R2,9,3,1,1360,420,9282,1,1964,NA,47202112,-122001822,241400,786,1973,0.5352,0,65106,0.3568,38.2
48838614,257500,7/18/2015,5.30E+11,R2,9,3,1.75,1600,540,9790,1,1965,NA,47201896,-122001819,241400,786,1973,0.5352,0,65106,0.3568,38.2
48838708,910000,5/1/2015,5.30E+11,RA2.5,9,4,3,3350,650,29242,2,1988,NA,47719672,-122130586,7.00E+05,1518,1980,0.8258,0.0231,137649,0.2172,50.8
48838765,320000,8/11/2015,5.30E+11,RS7.2,9,3,2,2020,480,7150,1,1990,NA,47294242,-122366567,250400,755,1983,0.4165,0.0521,50399,0.2854,43.8
48838830,290000,9/11/2015,5.30E+11,RS7.2,9,3,2,1630,460,7721,1,1995,NA,47295587,-122374403,242400,NA,1983,0.8836,0.096,114423,0.3767,45.5
48838854,355000,8/21/2015,5.30E+11,RS7200,9,3,2,1880,520,12000,1,1976,NA,47422541,-122321073,229100,1453,1958,0.9286,0,77917,0.2743,33
48838870,242000,8/1/2015,5.30E+11,RS7200,9,3,1,840,500,6000,1,1949,NA,47421528,-122324486,256500,1335,1965,0.7848,0,69318,0.4515,31.6
48838933,279000,5/1/2015,5.30E+11,RS7200,9,6,2,2240,500,11180,2,1955,78,47419947,-122323356,229100,1453,1958,0.9286,0,77917,0.2743,33
48838957,315000,5/30/2015,5.30E+11,RS7200,9,3,1,1650,550,7500,1,1962,NA,47418862,-122323779,229100,1453,1958,0.9286,0,77917,0.2743,33
48838962,248000,5/14/2015,5.30E+11,RS7200,9,3,1,1260,NA,6000,1,1954,79,47418710,-122323312,229100,1453,1958,0.9286,0,77917,0.2743,33
48838972,280000,7/2/2015,5.30E+11,RS7200,9,4,2,1840,320,9775,1,1961,NA,47419700,-122322207,229100,1453,1958,0.9286,0,77917,0.2743,33
48839054,275000,8/27/2015,5.30E+11,RS7200,9,3,2,1620,NA,6500,1,1961,82,47416924,-122323269,256500,1335,1965,0.7848,0,69318,0.4515,31.6
48839059,283000,7/9/2015,5.30E+11,RS7200,9,4,1,1400,NA,8000,1,1953,79,47416885,-122322622,229100,1453,1958,0.9286,0,77917,0.2743,33
48839112,1300000,6/2/2015,5.30E+11,R15,9,4,3.5,3260,670,15070,2,1981,78,47554491,-122230446,998100,NA,1968,0.9692,0.0433,172308,0.2301,51.4
48839127,1800000,8/13/2015,5.30E+11,R15,9,4,4,3930,740,16025,2,1991,78,47551780,-122230015,998100,NA,1968,0.9692,0.0433,172308,0.2301,51.4
48839138,1387500,8/18/2015,5.30E+11,R8.4,9,3,2.5,1980,590,11440,1,1955,78,47550291,-122233210,998100,NA,1968,0.9692,0.0433,172308,0.2301,51.4
48839404,540000,5/19/2015,5.30E+11,SF 5000,9,3,1.75,1390,200,4000,1,1937,NA,47576944,-122378455,443200,1105,1939,0.8782,0,91125,0.3705,40.4
48839450,257000,9/22/2015,5.30E+11,R14,9,6,2,1760,NA,5960,2,1910,NA,47474538,-122211202,162500,771,1971,0.1277,0.107,32822,0.2196,31
48839494,310000,5/29/2015,5.30E+11,RS7200,9,3,1,1450,NA,6899,1,1954,NA,47459470,-122346650,248600,920,1956,0.4732,0,57011,0.2366,52.9
48839497,299000,6/2/2015,5.30E+11,RS7200,9,2,1,880,NA,7620,1,1946,NA,47458911,-122346794,248600,920,1956,0.4732,0,57011,0.2366,52.9
48839570,345000,7/1/2015,5.30E+11,RS7200,9,3,1,1060,NA,7620,2,1938,NA,47458499,-122352150,289100,NA,1960,0.9137,0,66429,0.3094,40.6
48839625,270000,9/19/2015,5.30E+11,RS7200,9,3,3,1360,NA,6515,2,1989,NA,47456085,-122354898,289100,NA,1960,0.9137,0,66429,0.3094,40.6
48839632,425000,8/13/2015,5.30E+11,RS7200,9,3,1.75,1450,380,7620,1,1955,NA,47456881,-122354292,289100,NA,1960,0.9137,0,66429,0.3094,40.6
48839637,349000,9/16/2015,5.30E+11,RS7200,9,3,1.5,1450,390,6968,1,1954,NA,47456167,-122354197,289100,NA,1960,0.9137,0,66429,0.3094,40.6
48839665,335000,7/8/2015,5.30E+11,RS7200,9,4,2,1850,340,7620,1,2009,NA,47456851,-122352204,289100,NA,1960,0.9137,0,66429,0.3094,40.6
48839681,334000,5/16/2015,5.30E+11,RS7200,9,4,1.5,1680,NA,7620,1,1965,NA,47457819,-122350841,289100,NA,1960,0.9137,0,66429,0.3094,40.6
48839778,265000,7/11/2015,5.30E+11,RS12000,9,3,2,1200,NA,5200,1,2006,NA,47473839,-122348932,331000,839,1952,0.2994,0,31641,0.4838,30.1
48839784,260000,7/30/2015,5.30E+11,RS12000,9,2,1,820,NA,5200,1,1942,NA,47472735,-122348930,331000,839,1952,0.2994,0,31641,0.4838,30.1
48839829,4.00E+05,6/19/2015,5.30E+11,SF 7200,9,3,1,1010,400,8892,1,1955,NA,47505723,-122249068,270000,917,1951,0.7085,0,57218,0.2982,43.8
48839849,350000,8/15/2015,5.30E+11,SF 7200,9,4,2,2020,260,6780,1,1955,78,47505620,-122251689,270000,917,1951,0.7085,0,57218,0.2982,43.8
48839855,260000,4/9/2015,5.30E+11,SF 7200,9,4,2,2010,260,10816,1,1955,78,47504832,-122250612,270000,917,1951,0.7085,0,57218,0.2982,43.8
48839872,350000,8/22/2015,5.30E+11,SF 7200,9,4,2,2250,260,10620,1,1955,NA,47504664,-122249853,270000,917,1951,0.7085,0,57218,0.2982,43.8
